Time,Seconds,MH10,MH103,MH117,MH121,MH19,MH28,MH3,MH30,MH44,MH45,MH50,MH52,MH60,MH63,MH74,MH84,MH89,MH96
2020/04/02 03:20:00,              184800,     0.84140,     0.36903,     0.65876,     0.65834,     0.83721,     0.67419,     0.44684,     0.67447,     0.67419,     0.67472,     0.67474,     0.67473,     0.67532,     0.67457,     0.68290,     0.68336,     0.67481,     0.40696
2020/04/02 03:30:00,              185400,     0.84044,     0.37305,     0.65786,     0.65743,     0.83620,     0.67277,     0.48122,     0.67305,     0.67277,     0.67330,     0.67333,     0.67331,     0.67391,     0.67315,     0.68172,     0.68220,     0.67339,     0.46591
2020/04/02 03:40:00,              186000,     0.83951,     0.41679,     0.65700,     0.65657,     0.83521,     0.67139,     0.50603,     0.67167,     0.67139,     0.67192,     0.67195,     0.67193,     0.67253,     0.67177,     0.68057,     0.68107,     0.67201,     0.48334
2020/04/02 03:50:00,              186600,     0.83860,     0.50158,     0.65618,     0.65574,     0.83425,     0.67004,     0.53084,     0.67032,     0.67004,     0.67057,     0.67060,     0.67059,     0.67118,     0.67042,     0.67945,     0.67997,     0.67067,     0.51888
2020/04/02 04:00:00,              187200,     0.83771,     0.54967,     0.65540,     0.65496,     0.83332,     0.66873,     0.56075,     0.66901,     0.66873,     0.66926,     0.66929,     0.66927,     0.66987,     0.66911,     0.67835,     0.67890,     0.66936,     0.55620
2020/04/02 04:10:00,              187800,     0.83684,     0.57908,     0.65466,     0.65421,     0.83240,     0.66745,     0.58565,     0.66772,     0.66744,     0.66798,     0.66801,     0.66799,     0.66859,     0.66783,     0.67729,     0.67786,     0.66808,     0.58294
2020/04/02 04:20:00,              188400,     0.83599,     0.60595,     0.65395,     0.65350,     0.83150,     0.66619,     0.61056,     0.66647,     0.66619,     0.66673,     0.66676,     0.66674,     0.66734,     0.66657,     0.67625,     0.67684,     0.66683,     0.60872
2020/04/02 04:30:00,              189000,     0.83515,     0.63702,     0.65327,     0.65281,     0.83063,     0.66497,     0.64021,     0.66525,     0.66497,     0.66551,     0.66553,     0.66552,     0.66612,     0.66535,     0.67524,     0.67585,     0.66560,     0.63909
2020/04/02 04:40:00,              189600,     0.83434,     0.66787,     0.65261,     0.65216,     0.82977,     0.66377,     0.67030,     0.66405,     0.66377,     0.66431,     0.66434,     0.66432,     0.66492,     0.66415,     0.67424,     0.67488,     0.66441,     0.66941
2020/04/02 04:50:00,              190200,     0.83354,     0.69842,     0.65199,     0.65153,     0.82893,     0.66260,     0.70026,     0.66288,     0.66260,     0.66314,     0.66317,     0.66316,     0.66376,     0.66298,     0.67327,     0.67393,     0.66324,     0.69963
2020/04/02 05:00:00,              190800,     0.83275,     0.72375,     0.65138,     0.65092,     0.82810,     0.66146,     0.72524,     0.66174,     0.66145,     0.66200,     0.66203,     0.66201,     0.66262,     0.66184,     0.67232,     0.67301,     0.66210,     0.72474
2020/04/02 05:10:00,              191400,     0.83198,     0.75396,     0.65080,     0.65033,     0.82730,     0.66034,     0.75519,     0.66062,     0.66033,     0.66088,     0.66091,     0.66089,     0.66150,     0.66072,     0.67139,     0.67210,     0.66098,     0.75482
2020/04/02 05:20:00,              192000,     0.83123,     0.77416,     0.65024,     0.64977,     0.82650,     0.65924,     0.77519,     0.65952,     0.65923,     0.65978,     0.65981,     0.65980,     0.66040,     0.65962,     0.67048,     0.67122,     0.65988,     0.77488
2020/04/02 05:30:00,              192600,     0.83049,     0.79931,     0.64970,     0.64923,     0.82573,     0.66242,     0.80016,     0.66265,     0.66240,     0.66276,     0.66201,     0.66173,     0.66186,     0.66101,     0.67024,     0.67231,     0.66287,     0.79992
2020/04/02 05:40:00,              193200,     0.82976,     0.82441,     0.64918,     0.64870,     0.82496,     0.69103,     0.82513,     0.69113,     0.69093,     0.69110,     0.69091,     0.69079,     0.69100,     0.69009,     0.68340,     0.69265,     0.69124,     0.82495
2020/04/02 05:50:00,              193800,     0.82905,     0.84944,     0.67067,     0.66906,     0.82421,     0.73683,     0.85012,     0.73676,     0.73661,     0.73646,     0.73524,     0.73456,     0.73346,     0.73200,     0.72458,     0.73555,     0.73670,     0.84996
2020/04/02 06:00:00,              194400,     0.82835,     0.86948,     0.77030,     0.76978,     0.82348,     0.78537,     0.87013,     0.78525,     0.78512,     0.78485,     0.78492,     0.78474,     0.78418,     0.78239,     0.77931,     0.78432,     0.78512,     0.86997
2020/04/02 06:10:00,              195000,     0.82766,     0.88949,     0.83843,     0.83818,     0.82275,     0.84199,     0.89012,     0.84195,     0.84181,     0.84176,     0.84178,     0.84163,     0.84150,     0.84025,     0.83908,     0.84145,     0.84190,     0.88997
2020/04/02 06:20:00,              195600,     0.82698,     0.90950,     0.88688,     0.88676,     0.82204,     0.88760,     0.91011,     0.88772,     0.88753,     0.88773,     0.88797,     0.88800,     0.88834,     0.88739,     0.88769,     0.88823,     0.88779,     0.90997
2020/04/02 06:30:00,              196200,     0.82632,     0.91953,     0.90735,     0.90725,     0.82134,     0.90749,     0.92012,     0.90769,     0.90748,     0.90780,     0.90778,     0.90774,     0.90813,     0.90740,     0.90900,     0.90908,     0.90781,     0.91997
2020/04/02 06:40:00,              196800,     0.82594,     0.93452,     0.92224,     0.92214,     0.82097,     0.92242,     0.93512,     0.92259,     0.92239,     0.92265,     0.92272,     0.92272,     0.92312,     0.92234,     0.92347,     0.92374,     0.92266,     0.93497
2020/04/02 06:50:00,              197400,     0.82741,     0.94952,     0.93904,     0.93894,     0.82257,     0.93931,     0.95011,     0.93949,     0.93929,     0.93956,     0.93955,     0.93951,     0.93987,     0.93911,     0.94050,     0.94070,     0.93954,     0.94997
2020/04/02 07:00:00,              198000,     0.83149,     0.96453,     1.07871,     1.07855,     0.82693,     0.98473,     0.96511,     0.98613,     0.98536,     0.99440,     1.05253,     1.08341,     1.08165,     1.07963,     0.98744,     0.98817,     0.98760,     0.96497
2020/04/02 07:10:00,              198600,     0.83782,     0.96955,     1.11771,     1.11764,     0.83362,     1.00022,     0.97012,     1.00281,     1.00158,     1.01395,     1.08222,     1.11781,     1.11829,     1.11762,     1.00605,     1.00612,     1.00509,     0.96998
2020/04/02 07:20:00,              199200,     0.84534,     0.97455,     1.12195,     1.12188,     0.84157,     1.00433,     0.97512,     1.00691,     1.00569,     1.01806,     1.08646,     1.12206,     1.12254,     1.12186,     1.01015,     1.01023,     1.00919,     0.97498
2020/04/02 07:30:00,              199800,     0.85506,     0.98454,     1.12867,     1.12860,     0.85180,     1.01156,     0.98511,     1.01405,     1.01287,     1.02510,     1.09338,     1.12883,     1.12929,     1.12860,     1.01716,     1.01725,     1.01626,     0.98498
2020/04/02 07:40:00,              200400,     0.86688,     0.98456,     1.13264,     1.13257,     0.86398,     1.01395,     0.98513,     1.01659,     1.01534,     1.02781,     1.09691,     1.13270,     1.13320,     1.13253,     1.01994,     1.01999,     1.01888,     0.98498
2020/04/02 07:50:00,              201000,     0.87862,     0.98456,     1.13265,     1.13258,     0.87597,     1.01395,     0.98513,     1.01660,     1.01535,     1.02781,     1.09692,     1.13272,     1.13321,     1.13255,     1.01994,     1.02000,     1.01889,     0.98498
2020/04/02 08:00:00,              201600,     0.89010,     0.98456,     1.13265,     1.13258,     0.88766,     1.01395,     0.98513,     1.01660,     1.01535,     1.02781,     1.09692,     1.13272,     1.13321,     1.13255,     1.01994,     1.02000,     1.01889,     0.98498
2020/04/02 08:10:00,              202200,     0.90115,     0.98456,     1.13265,     1.13258,     0.89891,     1.01395,     0.98513,     1.01660,     1.01535,     1.02781,     1.09692,     1.13272,     1.13321,     1.13255,     1.01994,     1.02000,     1.01889,     0.98498
2020/04/02 08:20:00,              202800,     0.91162,     0.98456,     1.13265,     1.13258,     0.90960,     1.01395,     0.98513,     1.01660,     1.01535,     1.02781,     1.09692,     1.13272,     1.13321,     1.13255,     1.01994,     1.02000,     1.01889,     0.98498
2020/04/02 08:30:00,              203400,     0.92142,     0.98456,     1.13265,     1.13258,     0.91957,     1.01395,     0.98513,     1.01660,     1.01535,     1.02781,     1.09692,     1.13272,     1.13321,     1.13255,     1.01994,     1.02000,     1.01889,     0.98498
2020/04/02 08:40:00,              204000,     0.92934,     0.97958,     1.13025,     1.13018,     0.92754,     1.01094,     0.98013,     1.01367,     1.01238,     1.02497,     1.09433,     1.13027,     1.13078,     1.13013,     1.01714,     1.01717,     1.01601,     0.97998
2020/04/02 08:50:00,              204600,     0.93615,     0.98455,     1.13068,     1.13061,     0.93445,     1.01275,     0.98512,     1.01533,     1.01411,     1.02646,     1.09516,     1.13079,     1.13126,     1.13059,     1.01856,     1.01863,     1.01758,     0.98498
2020/04/02 09:00:00,              205200,     0.94112,     0.97459,     1.12791,     1.12785,     0.93939,     1.00802,     0.97514,     1.01083,     1.00951,     1.02221,     1.09180,     1.12788,     1.12842,     1.12778,     1.01442,     1.01444,     1.01322,     0.97498
2020/04/02 09:10:00,              205800,     0.94272,     0.97456,     1.12400,     1.12393,     0.94100,     1.00558,     0.97513,     1.00825,     1.00699,     1.01948,     1.08830,     1.12407,     1.12456,     1.12390,     1.01161,     1.01166,     1.01056,     0.97498
2020/04/02 09:20:00,              206400,     0.94301,     0.96958,     1.12173,     1.12166,     0.94125,     1.00274,     0.97014,     1.00548,     1.00418,     1.01678,     1.08584,     1.12175,     1.12226,     1.12161,     1.00895,     1.00899,     1.00783,     0.96998
2020/04/02 09:30:00,              207000,     0.94116,     0.96458,     1.11933,     1.11926,     0.93937,     1.00092,     0.96514,     1.00361,     1.00234,     1.01486,     1.08360,     1.11939,     1.11988,     1.11922,     1.00700,     1.00705,     1.00594,     0.96498
2020/04/02 09:40:00,              207600,     0.93866,     0.96457,     1.11876,     1.11870,     0.93685,     1.00050,     0.96513,     1.00317,     1.00190,     1.01440,     1.08307,     1.11883,     1.11932,     1.11866,     1.00654,     1.00660,     1.00550,     0.96498
2020/04/02 09:50:00,              208200,     0.93672,     0.96457,     1.11863,     1.11856,     0.93490,     1.00040,     0.96513,     1.00307,     1.00180,     1.01430,     1.08295,     1.11870,     1.11919,     1.11853,     1.00644,     1.00649,     1.00539,     0.96498
2020/04/02 10:00:00,              208800,     0.93604,     0.96955,     1.11864,     1.11857,     0.93424,     1.00065,     0.97012,     1.00329,     1.00204,     1.01449,     1.08303,     1.11874,     1.11920,     1.11854,     1.00654,     1.00666,     1.00559,     0.96998
2020/04/02 10:10:00,              209400,     0.93744,     0.97455,     1.12195,     1.12189,     0.93568,     1.00433,     0.97512,     1.00692,     1.00569,     1.01806,     1.08647,     1.12207,     1.12254,     1.12187,     1.01016,     1.01023,     1.00919,     0.97498
2020/04/02 10:20:00,              210000,     0.94180,     0.98454,     1.12867,     1.12860,     0.94013,     1.01156,     0.98511,     1.01405,     1.01287,     1.02510,     1.09338,     1.12883,     1.12929,     1.12860,     1.01716,     1.01725,     1.01626,     0.98498
2020/04/02 10:30:00,              210600,     0.94937,     0.98955,     1.13513,     1.13506,     0.94779,     1.01706,     0.99012,     1.01962,     1.01841,     1.03075,     1.09960,     1.13524,     1.13572,     1.13504,     1.02284,     1.02292,     1.02186,     0.98998
2020/04/02 10:40:00,              211200,     0.95998,     0.99953,     1.14231,     1.14224,     0.95853,     1.02470,     1.00011,     1.02717,     1.02600,     1.03821,     1.10697,     1.14247,     1.14292,     1.14223,     1.03026,     1.03036,     1.02934,     0.99998
2020/04/02 10:50:00,              211800,     0.97510,     1.00954,     1.15164,     1.15157,     0.97385,     1.03366,     1.01011,     1.03611,     1.03495,     1.04714,     1.11626,     1.15179,     1.15225,     1.15156,     1.03919,     1.03928,     1.03825,     1.00998
2020/04/02 11:00:00,              212400,     1.00070,     1.03450,     1.17006,     1.16999,     0.99988,     1.05345,     1.03510,     1.05563,     1.05460,     1.06639,     1.13521,     1.17034,     1.17075,     1.17002,     1.05837,     1.05851,     1.05756,     1.03497
2020/04/02 11:10:00,              213000,     1.03913,     1.05451,     1.19075,     1.19068,     1.03843,     1.07251,     1.05510,     1.07470,     1.07367,     1.08551,     1.15557,     1.19097,     1.19140,     1.19069,     1.07753,     1.07765,     1.07656,     1.05497
2020/04/02 11:20:00,              213600,     1.06869,     1.07451,     1.20935,     1.20928,     1.06796,     1.09049,     1.07510,     1.09258,     1.09160,     1.10333,     1.17417,     1.20956,     1.21000,     1.20929,     1.09537,     1.09548,     1.09430,     1.07497
2020/04/02 11:30:00,              214200,     1.09571,     1.09950,     1.23156,     1.23149,     1.09506,     1.11271,     1.10010,     1.11456,     1.11367,     1.12512,     1.19662,     1.23179,     1.23222,     1.23150,     1.11718,     1.11730,     1.11600,     1.09997
2020/04/02 11:40:00,              214800,     1.12224,     1.12450,     1.25496,     1.25489,     1.12167,     1.13552,     1.12510,     1.13714,     1.13634,     1.14755,     1.22009,     1.25518,     1.25561,     1.25490,     1.13964,     1.13976,     1.13825,     1.12497
2020/04/02 11:50:00,              215400,     1.14787,     1.14949,     1.27799,     1.27792,     1.14735,     1.15806,     1.15010,     1.15941,     1.15871,     1.16963,     1.24319,     1.27819,     1.27863,     1.27793,     1.16177,     1.16188,     1.16010,     1.14997
2020/04/02 12:00:00,              216000,     1.16840,     1.16950,     1.29707,     1.29700,     1.16791,     1.17646,     1.17011,     1.17761,     1.17699,     1.18768,     1.26222,     1.29724,     1.29769,     1.29700,     1.17990,     1.18000,     1.17791,     1.16997
2020/04/02 12:10:00,              216600,     1.19809,     1.19949,     1.32322,     1.32313,     1.19778,     1.20383,     1.20011,     1.20462,     1.20414,     1.21431,     1.28897,     1.32352,     1.32387,     1.32316,     1.20645,     1.20666,     1.20419,     1.19997
2020/04/02 12:20:00,              217200,     1.22794,     1.22949,     1.35448,     1.35441,     1.22777,     1.23400,     1.23011,     1.23481,     1.23432,     1.24450,     1.32024,     1.35469,     1.35512,     1.35442,     1.23674,     1.23688,     1.23437,     1.22997
2020/04/02 12:30:00,              217800,     1.24801,     1.24951,     1.37598,     1.37591,     1.24789,     1.25424,     1.25012,     1.25509,     1.25459,     1.26490,     1.34159,     1.37614,     1.37659,     1.37590,     1.25716,     1.25726,     1.25463,     1.24997
2020/04/02 12:40:00,              218400,     1.27715,     1.27951,     1.40539,     1.40532,     1.27735,     1.28398,     1.28013,     1.28482,     1.28432,     1.29463,     1.37142,     1.40560,     1.40603,     1.40533,     1.28678,     1.28691,     1.28436,     1.27997
2020/04/02 12:50:00,              219000,     1.30155,     1.30452,     1.43131,     1.43124,     1.30201,     1.30910,     1.30514,     1.30995,     1.30945,     1.31984,     1.39736,     1.43149,     1.43193,     1.43124,     1.31195,     1.31208,     1.30944,     1.30497
2020/04/02 13:00:00,              219600,     1.32535,     1.32954,     1.45672,     1.45665,     1.32625,     1.33412,     1.33016,     1.33498,     1.33447,     1.34493,     1.42292,     1.45690,     1.45734,     1.45665,     1.33699,     1.33711,     1.33446,     1.32997
2020/04/02 13:10:00,              220200,     1.34400,     1.34956,     1.47750,     1.47743,     1.34542,     1.35420,     1.35018,     1.35507,     1.35457,     1.36510,     1.44370,     1.47766,     1.47811,     1.47742,     1.35715,     1.35725,     1.35453,     1.34998
2020/04/02 13:20:00,              220800,     1.36987,     1.37959,     1.50696,     1.50689,     1.37271,     1.38404,     1.38021,     1.38490,     1.38440,     1.39492,     1.47357,     1.50716,     1.50760,     1.50690,     1.38685,     1.38698,     1.38434,     1.37998
2020/04/02 13:30:00,              221400,     1.38511,     1.39461,     1.52363,     1.52356,     1.38795,     1.39931,     1.39522,     1.40019,     1.39968,     1.41034,     1.48999,     1.52376,     1.52423,     1.52355,     1.40232,     1.40241,     1.39957,     1.39498
2020/04/02 13:40:00,              222000,     1.41345,     1.41956,     1.54803,     1.54795,     1.41511,     1.42417,     1.42018,     1.42504,     1.42454,     1.43519,     1.51476,     1.54821,     1.54865,     1.54795,     1.42706,     1.42718,     1.42443,     1.41998
2020/04/02 13:50:00,              222600,     1.42989,     1.43456,     1.56419,     1.56412,     1.43104,     1.43933,     1.43517,     1.44023,     1.43971,     1.45047,     1.53078,     1.56432,     1.56478,     1.56410,     1.44235,     1.44245,     1.43958,     1.43498
2020/04/02 14:00:00,              223200,     1.44585,     1.44955,     1.57939,     1.57932,     1.44666,     1.45434,     1.45016,     1.45524,     1.45473,     1.46552,     1.54608,     1.57953,     1.57999,     1.57931,     1.45737,     1.45746,     1.45458,     1.44998
2020/04/02 14:10:00,              223800,     1.46700,     1.46953,     1.59919,     1.59912,     1.46741,     1.47429,     1.47015,     1.47518,     1.47467,     1.48547,     1.56611,     1.59934,     1.59980,     1.59911,     1.47725,     1.47735,     1.47450,     1.46998
2020/04/02 14:20:00,              224400,     1.47230,     1.47455,     1.60564,     1.60557,     1.47261,     1.47952,     1.47515,     1.48044,     1.47992,     1.49083,     1.57226,     1.60573,     1.60621,     1.60554,     1.48268,     1.48275,     1.47971,     1.47498
2020/04/02 14:30:00,              225000,     1.48768,     1.48953,     1.61954,     1.61947,     1.48785,     1.49439,     1.49014,     1.49529,     1.49477,     1.50566,     1.58649,     1.61967,     1.62014,     1.61946,     1.49742,     1.49751,     1.49457,     1.48998
2020/04/02 14:40:00,              225600,     1.50310,     1.50452,     1.63429,     1.63422,     1.50313,     1.50940,     1.50514,     1.51030,     1.50979,     1.52071,     1.60135,     1.63443,     1.63489,     1.63421,     1.51243,     1.51252,     1.50957,     1.50497
2020/04/02 14:50:00,              226200,     1.51857,     1.51952,     1.64905,     1.64898,     1.51844,     1.52442,     1.52013,     1.52532,     1.52481,     1.53577,     1.61622,     1.64918,     1.64965,     1.64897,     1.52745,     1.52754,     1.52458,     1.51997
2020/04/02 15:00:00,              226800,     1.52876,     1.52952,     1.65935,     1.65928,     1.52857,     1.53451,     1.53013,     1.53542,     1.53491,     1.54592,     1.62649,     1.65946,     1.65993,     1.65926,     1.53761,     1.53769,     1.53466,     1.52997
2020/04/02 15:10:00,              227400,     1.53383,     1.53453,     1.66472,     1.66465,     1.53362,     1.53959,     1.53513,     1.54051,     1.54000,     1.55105,     1.63179,     1.66481,     1.66529,     1.66462,     1.54276,     1.54283,     1.53973,     1.53498
2020/04/02 15:20:00,              228000,     1.54390,     1.54452,     1.67409,     1.67403,     1.54366,     1.54953,     1.54513,     1.55045,     1.54993,     1.56096,     1.64134,     1.67420,     1.67468,     1.67400,     1.55264,     1.55272,     1.54967,     1.54497
2020/04/02 15:30:00,              228600,     1.55404,     1.55452,     1.68390,     1.68383,     1.55376,     1.55955,     1.55513,     1.56046,     1.55995,     1.57099,     1.65122,     1.68401,     1.68448,     1.68381,     1.56265,     1.56273,     1.55967,     1.55497
2020/04/02 15:40:00,              229200,     1.56423,     1.56452,     1.69371,     1.69364,     1.56388,     1.56956,     1.56512,     1.57048,     1.56996,     1.58101,     1.66110,     1.69382,     1.69429,     1.69362,     1.57267,     1.57274,     1.56967,     1.56497
2020/04/02 15:50:00,              229800,     1.57436,     1.57451,     1.70350,     1.70343,     1.57396,     1.57958,     1.57512,     1.58050,     1.57998,     1.59104,     1.67098,     1.70361,     1.70408,     1.70341,     1.58268,     1.58276,     1.57968,     1.57497
2020/04/02 16:00:00,              230400,     1.57439,     1.57453,     1.70440,     1.70433,     1.57400,     1.57972,     1.57513,     1.58066,     1.58014,     1.59126,     1.67167,     1.70446,     1.70496,     1.70429,     1.58296,     1.58302,     1.57981,     1.57498
2020/04/02 16:10:00,              231000,     1.57439,     1.57453,     1.70440,     1.70433,     1.57400,     1.57972,     1.57513,     1.58066,     1.58014,     1.59126,     1.67167,     1.70446,     1.70496,     1.70429,     1.58296,     1.58302,     1.57981,     1.57498
2020/04/02 16:20:00,              231600,     1.57439,     1.57453,     1.70440,     1.70433,     1.57400,     1.57972,     1.57513,     1.58066,     1.58014,     1.59126,     1.67167,     1.70446,     1.70496,     1.70429,     1.58296,     1.58302,     1.57981,     1.57498
2020/04/02 16:30:00,              232200,     1.57439,     1.57453,     1.70440,     1.70433,     1.57400,     1.57972,     1.57513,     1.58066,     1.58014,     1.59126,     1.67167,     1.70446,     1.70496,     1.70429,     1.58296,     1.58302,     1.57981,     1.57498
2020/04/02 16:40:00,              232800,     1.57439,     1.57453,     1.70440,     1.70433,     1.57400,     1.57972,     1.57513,     1.58066,     1.58014,     1.59126,     1.67167,     1.70446,     1.70496,     1.70429,     1.58296,     1.58302,     1.57981,     1.57498
2020/04/02 16:50:00,              233400,     1.57439,     1.57453,     1.70440,     1.70433,     1.57400,     1.57972,     1.57513,     1.58066,     1.58014,     1.59126,     1.67167,     1.70446,     1.70496,     1.70429,     1.58296,     1.58302,     1.57981,     1.57498
2020/04/02 17:00:00,              234000,     1.57439,     1.57453,     1.70440,     1.70433,     1.57400,     1.57972,     1.57513,     1.58066,     1.58014,     1.59126,     1.67167,     1.70446,     1.70496,     1.70429,     1.58296,     1.58302,     1.57981,     1.57498
2020/04/02 17:10:00,              234600,     1.57941,     1.57952,     1.70884,     1.70878,     1.57900,     1.58466,     1.58012,     1.58559,     1.58507,     1.59617,     1.67627,     1.70893,     1.70941,     1.70875,     1.58783,     1.58790,     1.58475,     1.57997
2020/04/02 17:20:00,              235200,     1.58443,     1.58452,     1.71374,     1.71367,     1.58402,     1.58967,     1.58512,     1.59060,     1.59008,     1.60118,     1.68121,     1.71383,     1.71431,     1.71364,     1.59284,     1.59291,     1.58976,     1.58497
2020/04/02 17:30:00,              235800,     1.58945,     1.58952,     1.71863,     1.71857,     1.58903,     1.59468,     1.59012,     1.59561,     1.59509,     1.60620,     1.68615,     1.71872,     1.71920,     1.71854,     1.59785,     1.59792,     1.59476,     1.58997
2020/04/02 17:40:00,              236400,     1.59946,     1.59951,     1.72798,     1.72791,     1.59903,     1.60462,     1.60012,     1.60555,     1.60503,     1.61612,     1.69569,     1.72809,     1.72856,     1.72789,     1.60774,     1.60781,     1.60471,     1.59997
2020/04/02 17:50:00,              237000,     1.60451,     1.60452,     1.73332,     1.73325,     1.60407,     1.60971,     1.60512,     1.61064,     1.61012,     1.62124,     1.70097,     1.73341,     1.73389,     1.73322,     1.61288,     1.61295,     1.60978,     1.60497
2020/04/02 18:00:00,              237600,     1.60956,     1.60952,     1.73822,     1.73815,     1.60910,     1.61471,     1.61012,     1.61565,     1.61513,     1.62626,     1.70592,     1.73830,     1.73879,     1.73812,     1.61789,     1.61796,     1.61478,     1.60997
2020/04/02 18:10:00,              238200,     1.60455,     1.60453,     1.58663,     1.58645,     1.60410,     1.60079,     1.60513,     1.60097,     1.60079,     1.60096,     1.59221,     1.58730,     1.58722,     1.58657,     1.60254,     1.60263,     1.60128,     1.60498
2020/04/02 18:20:00,              238800,     1.60956,     1.60952,     1.60517,     1.60494,     1.60910,     1.60750,     1.61012,     1.60768,     1.60748,     1.60773,     1.60675,     1.60619,     1.60587,     1.60517,     1.60899,     1.60926,     1.60770,     1.60997
2020/04/02 18:30:00,              239400,     1.60455,     1.60453,     1.60304,     1.60297,     1.60410,     1.60285,     1.60513,     1.60304,     1.60283,     1.60312,     1.60314,     1.60313,     1.60361,     1.60294,     1.60465,     1.60471,     1.60299,     1.60498
2020/04/02 18:40:00,              240000,     1.59952,     1.59953,     1.59822,     1.59816,     1.59908,     1.59788,     1.60013,     1.59807,     1.59787,     1.59816,     1.59822,     1.59823,     1.59877,     1.59811,     1.59972,     1.59976,     1.59802,     1.59998
2020/04/02 18:50:00,              240600,     1.58951,     1.58954,     1.58825,     1.58819,     1.58908,     1.58789,     1.59013,     1.58808,     1.58788,     1.58817,     1.58824,     1.58824,     1.58878,     1.58813,     1.58979,     1.58982,     1.58803,     1.58998
2020/04/02 19:00:00,              241200,     1.57445,     1.57455,     1.57328,     1.57322,     1.57405,     1.57290,     1.57513,     1.57309,     1.57289,     1.57319,     1.57325,     1.57325,     1.57380,     1.57316,     1.57485,     1.57487,     1.57303,     1.57498
2020/04/02 19:10:00,              241800,     1.55417,     1.55456,     1.55333,     1.55327,     1.55387,     1.55292,     1.55514,     1.55311,     1.55291,     1.55321,     1.55327,     1.55328,     1.55383,     1.55320,     1.55493,     1.55494,     1.55305,     1.55498
2020/04/02 19:20:00,              242400,     1.54399,     1.54455,     1.54305,     1.54298,     1.54374,     1.54285,     1.54514,     1.54304,     1.54283,     1.54313,     1.54312,     1.54309,     1.54358,     1.54293,     1.54475,     1.54478,     1.54298,     1.54498
2020/04/02 19:30:00,              243000,     1.52888,     1.52955,     1.52818,     1.52812,     1.52867,     1.52786,     1.53014,     1.52805,     1.52785,     1.52814,     1.52818,     1.52817,     1.52870,     1.52806,     1.52981,     1.52983,     1.52799,     1.52998
2020/04/02 19:40:00,              243600,     1.50843,     1.50957,     1.50824,     1.50818,     1.50838,     1.50785,     1.51015,     1.50804,     1.50784,     1.50814,     1.50819,     1.50820,     1.50875,     1.50811,     1.50986,     1.50987,     1.50797,     1.50998
2020/04/02 19:50:00,              244200,     1.48789,     1.48958,     1.48818,     1.48813,     1.48802,     1.48783,     1.49016,     1.48802,     1.48782,     1.48812,     1.48816,     1.48815,     1.48869,     1.48805,     1.48984,     1.48985,     1.48794,     1.48998
2020/04/02 20:00:00,              244800,     1.46727,     1.46959,     1.46814,     1.46808,     1.46761,     1.46781,     1.47017,     1.46800,     1.46779,     1.46809,     1.46813,     1.46812,     1.46865,     1.46801,     1.46981,     1.46983,     1.46792,     1.46998
2020/04/02 20:10:00,              245400,     1.44090,     1.44461,     1.44317,     1.44311,     1.44172,     1.44277,     1.44519,     1.44295,     1.44275,     1.44305,     1.44310,     1.44311,     1.44366,     1.44303,     1.44482,     1.44483,     1.44286,     1.44498
2020/04/02 20:20:00,              246000,     1.41402,     1.41963,     1.41810,     1.41805,     1.41548,     1.41773,     1.42021,     1.41791,     1.41771,     1.41801,     1.41805,     1.41805,     1.41859,     1.41797,     1.41978,     1.41979,     1.41781,     1.41998
2020/04/02 20:30:00,              246600,     1.38020,     1.38969,     1.38808,     1.38802,     1.38301,     1.38765,     1.39026,     1.38784,     1.38763,     1.38794,     1.38799,     1.38799,     1.38856,     1.38793,     1.38976,     1.38976,     1.38772,     1.38999
2020/04/02 20:40:00,              247200,     1.35008,     1.35464,     1.35302,     1.35297,     1.35126,     1.35257,     1.35521,     1.35275,     1.35255,     1.35285,     1.35291,     1.35291,     1.35348,     1.35287,     1.35472,     1.35471,     1.35261,     1.35499
2020/04/02 20:50:00,              247800,     1.32675,     1.32960,     1.32780,     1.32774,     1.32728,     1.32737,     1.33018,     1.32755,     1.32735,     1.32764,     1.32769,     1.32770,     1.32827,     1.32765,     1.32943,     1.32942,     1.32739,     1.32998
2020/04/02 21:00:00,              248400,     1.29825,     1.29960,     1.29754,     1.29749,     1.29827,     1.29717,     1.30017,     1.29734,     1.29714,     1.29742,     1.29745,     1.29744,     1.29800,     1.29739,     1.29924,     1.29924,     1.29714,     1.29998
2020/04/02 21:10:00,              249000,     1.26912,     1.26959,     1.26738,     1.26732,     1.26884,     1.26696,     1.27016,     1.26713,     1.26693,     1.26720,     1.26725,     1.26724,     1.26782,     1.26721,     1.26903,     1.26903,     1.26690,     1.26998
2020/04/02 21:20:00,              249600,     1.23499,     1.23459,     1.23196,     1.23190,     1.23443,     1.23158,     1.23515,     1.23174,     1.23155,     1.23180,     1.23182,     1.23180,     1.23237,     1.23178,     1.23369,     1.23368,     1.23144,     1.23498
2020/04/02 21:30:00,              250200,     1.20055,     1.19959,     1.19662,     1.19656,     1.19982,     1.19610,     1.20015,     1.19624,     1.19606,     1.19629,     1.19636,     1.19637,     1.19700,     1.19642,     1.19819,     1.19817,     1.19587,     1.19998
2020/04/02 21:40:00,              250800,     1.16611,     1.16459,     1.16074,     1.16069,     1.16524,     1.16025,     1.16515,     1.16037,     1.16019,     1.16038,     1.16045,     1.16046,     1.16110,     1.16053,     1.16230,     1.16227,     1.15987,     1.16498
